step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
106,4.2400,0.4219,0.0000,0.1351,0.5167,-0.0106,0.0147,0.0479,-0.0074,0.2173,0.7220,0.7017,0.2231,-0.03291,-0.01212,0.0130,-0.0788,-0.1064,-0.0332,0.00866,0.01478,0.6171,1.1249
107,4.2800,0.4179,0.0000,0.1163,0.5183,0.0215,0.0202,-0.1069,-0.2000,0.1119,0.7333,0.7189,0.2229,-0.03825,-0.01558,0.0676,-0.0949,-0.0794,0.0258,0.01025,0.01265,0.6226,1.1328
108,4.3200,0.4136,0.0000,0.0979,0.5009,0.0037,0.0153,-0.0205,0.0243,0.0775,0.7442,0.7359,0.2230,-0.03978,-0.02026,0.0171,-0.0844,-0.1157,0.0094,0.01083,0.01657,0.6280,1.1407
109,4.3600,0.4091,0.0000,0.0804,0.4990,-0.0198,0.0167,0.0931,-0.0747,0.1708,0.7556,0.7523,0.2230,-0.04092,-0.01752,0.0052,-0.1002,-0.1271,0.0260,0.01076,0.01724,0.6335,1.1484
110,4.4000,0.4044,0.0000,0.0633,0.4886,-0.0007,0.0214,0.0013,-0.0283,0.1613,0.7670,0.7684,0.2231,-0.04360,-0.01380,0.0322,-0.1127,-0.0897,-0.0175,0.01232,0.01442,0.6389,1.1561
111,4.4400,0.3995,0.0000,0.0465,0.4833,0.0006,0.0145,-0.0042,-0.1208,0.0619,0.7774,0.7846,0.2232,-0.04591,-0.01506,0.0279,-0.0791,-0.1116,0.0473,0.01181,0.01327,0.6443,1.1637
112,4.4800,0.3945,0.0000,0.0303,0.4715,0.0063,0.0005,-0.0326,-0.0574,0.0474,0.7877,0.8006,0.2229,-0.04958,-0.01583,0.0320,-0.0834,-0.0788,-0.0295,0.01186,0.01429,0.6497,1.1712
113,4.5200,0.3894,0.0000,0.0149,0.4488,-0.0077,0.0088,0.0353,0.2067,0.1420,0.7977,0.8160,0.2224,-0.04455,-0.01576,-0.0076,-0.0879,-0.1332,0.0220,0.01303,0.01728,0.6551,1.1787
114,4.5600,0.3842,0.0000,-0.0003,0.4560,0.0126,0.0334,-0.0627,-0.0901,0.0003,0.8073,0.8314,0.2226,-0.04435,-0.01745,0.0502,-0.1163,-0.0816,0.0202,0.01113,0.01271,0.6605,1.1861
115,4.6000,0.3789,0.0000,-0.0149,0.4437,-0.0072,0.0216,0.0329,-0.0031,0.0500,0.8168,0.8465,0.2231,-0.04481,-0.01842,0.0051,-0.0897,-0.1153,0.0043,0.01077,0.01645,0.6659,1.1934
116,4.6400,0.3735,0.0000,-0.0288,0.4177,0.0013,0.0139,-0.0079,0.3719,0.0492,0.8263,0.8610,0.2230,-0.03657,-0.01610,0.0056,-0.1154,-0.1036,-0.0301,0.01192,0.01748,0.6713,1.2006
117,4.6800,0.3681,0.0000,-0.0423,0.4181,0.0334,0.0258,-0.1636,0.2352,-0.0966,0.8345,0.8758,0.2227,-0.02541,-0.02392,0.0348,-0.1239,-0.0683,0.0032,0.00676,0.00959,0.6767,1.2078
118,4.7200,0.3626,0.0000,-0.0549,0.4192,0.0096,0.0265,-0.0478,0.1746,-0.0707,0.8427,0.8906,0.2227,-0.01663,-0.03195,0.0108,-0.1084,-0.0994,0.0004,-0.00037,0.00855,0.6820,1.2149
119,4.7600,0.3571,0.0000,-0.0665,0.4366,-0.0109,0.0365,0.0537,-0.1774,-0.0630,0.8520,0.9050,0.2227,-0.01858,-0.03100,0.0304,-0.1191,-0.0964,0.0229,-0.00417,0.00493,0.6873,1.2219
120,4.8000,0.3514,0.0000,-0.0774,0.4288,-0.0157,0.0418,0.0768,-0.0381,-0.0885,0.8618,0.9191,0.2232,-0.02230,-0.02472,0.0328,-0.0996,-0.0977,-0.0037,0.00020,0.00876,0.6927,1.2288
121,4.8400,0.3457,0.0000,-0.0875,0.4234,-0.0033,0.0352,0.0155,-0.0036,-0.0363,0.8714,0.9331,0.2237,-0.02301,-0.02120,0.0262,-0.1155,-0.1125,-0.0006,0.00342,0.00822,0.6980,1.2356
122,4.8800,0.3398,0.0000,-0.0970,0.4323,-0.0135,0.0088,0.0655,-0.2648,-0.0561,0.8809,0.9473,0.2235,-0.02902,-0.01856,0.0091,-0.0814,-0.1025,0.0452,0.00269,0.00884,0.7033,1.2424
123,4.9200,0.3340,0.0000,-0.1062,0.4210,-0.0059,0.0160,0.0280,-0.1134,-0.0312,0.8906,0.9612,0.2230,-0.03666,-0.01387,0.0167,-0.1018,-0.0890,0.0025,0.00847,0.01098,0.7086,1.2491
124,4.9600,0.3280,0.0000,-0.1151,0.4146,0.0021,0.0159,-0.0104,-0.1234,-0.1139,0.8996,0.9750,0.2228,-0.04064,-0.01345,0.0330,-0.0638,-0.0864,0.0400,0.01083,0.01271,0.7139,1.2557
125,5.0000,0.3221,0.0000,-0.1235,0.4060,0.0049,0.0213,-0.0243,-0.0707,-0.1476,0.9085,0.9887,0.2228,-0.04459,-0.01399,0.0188,-0.0998,-0.0960,0.0160,0.01190,0.01309,0.7191,1.2622
126,5.0400,0.3160,0.0000,-0.1314,0.3906,-0.0037,0.0172,0.0168,0.0960,-0.0748,0.9173,1.0019,0.2228,-0.04283,-0.01342,0.0046,-0.0866,-0.1047,0.0117,0.01014,0.01464,0.7244,1.2687
127,5.0800,0.3100,0.0000,-0.1387,0.3966,0.0071,0.0093,-0.0343,-0.1876,-0.1655,0.9260,1.0151,0.2224,-0.04629,-0.01380,0.0211,-0.0972,-0.0837,0.0153,0.00784,0.01059,0.7296,1.2750
128,5.1200,0.3039,0.0000,-0.1457,0.3728,-0.0152,0.0326,0.0732,0.1608,0.0287,0.9347,1.0275,0.2226,-0.04433,-0.01136,-0.0139,-0.1013,-0.1515,0.0219,0.01076,0.01699,0.7349,1.2813
129,5.1600,0.2979,0.0000,-0.1528,0.3703,-0.0025,0.0169,0.0123,0.0689,-0.1056,0.9435,1.0397,0.2227,-0.04091,-0.00774,0.0023,-0.0966,-0.0852,0.0019,0.00711,0.01306,0.7401,1.2875
130,5.2000,0.2919,0.0000,-0.1599,0.3569,0.0259,0.0245,-0.1272,0.1980,-0.1800,0.9513,1.0520,0.2226,-0.03548,-0.01156,0.0228,-0.1102,-0.0754,-0.0056,0.00611,0.01136,0.7453,1.2936
131,5.2400,0.2859,0.0000,-0.1666,0.3637,0.0067,0.0210,-0.0322,-0.0424,-0.1790,0.9588,1.0644,0.2225,-0.03228,-0.01763,0.0055,-0.0894,-0.1072,0.0472,-0.00066,0.01100,0.7505,1.2996
132,5.2800,0.2799,0.0000,-0.1727,0.3653,-0.0090,0.0455,0.0435,-0.1230,-0.1056,0.9672,1.0762,0.2229,-0.03635,-0.01567,0.0367,-0.1137,-0.1092,0.0294,-0.00127,0.01141,0.7557,1.3056
133,5.3200,0.2739,0.0000,-0.1787,0.3483,-0.0025,0.0366,0.0123,0.1133,-0.1991,0.9757,1.0876,0.2236,-0.03563,-0.01235,0.0253,-0.0969,-0.0977,0.0008,0.00342,0.01360,0.7609,1.3115
134,5.3600,0.2680,0.0000,-0.1843,0.3462,0.0062,0.0319,-0.0296,0.0290,-0.1973,0.9837,1.0989,0.2239,-0.03305,-0.01292,0.0229,-0.1159,-0.1158,0.0366,0.00314,0.01094,0.7661,1.3172
135,5.4000,0.2620,0.0000,-0.1895,0.3431,0.0107,0.0229,-0.0516,-0.0129,-0.2268,0.9915,1.1103,0.2239,-0.03289,-0.01492,0.0457,-0.0948,-0.0926,0.0091,0.00371,0.01168,0.7712,1.3229
136,5.4400,0.2560,0.0000,-0.1942,0.3357,-0.0030,0.0041,0.0138,0.0367,-0.1024,0.9995,1.1213,0.2234,-0.03215,-0.01543,-0.0054,-0.0941,-0.0946,0.0113,0.00194,0.01216,0.7763,1.3286
137,5.4800,0.2500,0.0000,-0.1988,0.3315,0.0002,0.0115,-0.0009,0.0256,-0.1292,1.0076,1.1319,0.2225,-0.03114,-0.01418,0.0120,-0.0945,-0.0903,0.0162,0.00319,0.01149,0.7815,1.3341
138,5.5200,0.2441,0.0000,-0.2037,0.3302,0.0064,0.0403,-0.0303,-0.0067,-0.2301,1.0155,1.1425,0.2226,-0.03102,-0.01498,0.0200,-0.1072,-0.0920,0.0352,0.00460,0.01029,0.7866,1.3395
139,5.5600,0.2383,0.0000,-0.2086,0.3281,0.0080,0.0539,-0.0386,-0.0419,-0.1938,1.0232,1.1531,0.2235,-0.03178,-0.01662,0.0477,-0.1157,-0.1130,0.0041,0.00565,0.00931,0.7917,1.3449
140,5.6000,0.2324,0.0000,-0.2131,0.3108,0.0139,0.0064,-0.0673,0.2018,-0.2436,1.0308,1.1634,0.2235,-0.02794,-0.01863,0.0261,-0.0875,-0.0718,-0.0472,0.00672,0.00990,0.7968,1.3502
141,5.6400,0.2265,0.0000,-0.2173,0.3257,0.0092,0.0073,-0.0431,-0.2159,-0.2223,1.0383,1.1737,0.2225,-0.02978,-0.02262,0.0260,-0.0959,-0.0927,0.0540,0.00379,0.00729,0.8019,1.3553
142,5.6800,0.2207,0.0000,-0.2214,0.3138,-0.0145,0.0305,0.0718,-0.0105,-0.1634,1.0465,1.1834,0.2223,-0.03325,-0.01996,-0.0015,-0.1027,-0.1186,-0.0144,0.00663,0.01003,0.8069,1.3604
143,5.7200,0.2148,0.0000,-0.2256,0.3197,0.0115,0.0364,-0.0559,-0.2496,-0.2834,1.0545,1.1931,0.2226,-0.04043,-0.01891,0.0596,-0.1027,-0.0551,0.0020,0.00765,0.00614,0.8120,1.3654
144,5.7600,0.2090,0.0000,-0.2295,0.2979,0.0010,0.0144,-0.0051,0.0244,-0.2091,1.0622,1.2026,0.2227,-0.04247,-0.01968,0.0247,-0.0647,-0.1039,-0.0129,0.01103,0.01242,0.8170,1.3704
145,5.8000,0.2032,0.0000,-0.2333,0.2972,0.0130,0.0252,-0.0624,-0.1257,-0.3119,1.0697,1.2118,0.2224,-0.04582,-0.02094,0.0586,-0.0998,-0.0898,0.0225,0.01146,0.01145,0.8220,1.3752
146,5.8400,0.1974,0.0000,-0.2371,0.2760,-0.0102,0.0333,0.0508,0.1659,-0.2488,1.0771,1.2203,0.2227,-0.04292,-0.01991,0.0031,-0.0884,-0.1244,0.0026,0.01162,0.01596,0.8270,1.3800
147,5.8800,0.1916,0.0000,-0.2405,0.2766,-0.0146,0.0216,0.0717,-0.0041,-0.1568,1.0850,1.2282,0.2228,-0.04090,-0.01533,0.0010,-0.1076,-0.1074,-0.0010,0.01015,0.01245,0.8320,1.3846
148,5.9200,0.1859,0.0000,-0.2443,0.2749,0.0076,0.0398,-0.0360,-0.1390,-0.2608,1.0924,1.2362,0.2229,-0.04473,-0.01375,0.0561,-0.1054,-0.0972,0.0293,0.01063,0.01028,0.8370,1.3892
149,5.9600,0.1803,0.0000,-0.2483,0.2438,0.0029,0.0328,-0.0121,0.3418,-0.2396,1.0993,1.2439,0.2235,-0.03787,-0.01400,0.0187,-0.0823,-0.1153,-0.0147,0.01107,0.01482,0.8420,1.3937
150,6.0000,0.1748,0.0000,-0.2523,0.2396,0.0078,0.0202,-0.0340,0.2997,-0.2756,1.1059,1.2513,0.2232,-0.02573,-0.01500,0.0293,-0.0922,-0.0830,0.0269,0.00452,0.00971,0.8470,1.3981
151,6.0400,0.1693,0.0000,-0.2563,0.2520,0.0159,0.0462,-0.0706,-0.0318,-0.3828,1.1123,1.2589,0.2232,-0.02179,-0.01810,0.0772,-0.0967,-0.0921,0.0413,-0.00008,0.00507,0.8519,1.4024
152,6.0800,0.1639,0.0000,-0.2600,0.2484,-0.0063,0.0367,0.0360,0.0062,-0.3117,1.1193,1.2661,0.2238,-0.02197,-0.01816,0.0251,-0.0926,-0.1074,-0.0102,-0.00081,0.00711,0.8568,1.4066
153,6.1200,0.1584,0.0000,-0.2634,0.2442,0.0011,0.0289,-0.0009,0.0066,-0.3060,1.1265,1.2729,0.2237,-0.02255,-0.01619,0.0468,-0.1049,-0.0913,0.0079,0.00110,0.00750,0.8618,1.4107
154,6.1600,0.1530,0.0000,-0.2667,0.2335,0.0004,0.0450,0.0040,0.1502,-0.2957,1.1333,1.2795,0.2239,-0.01812,-0.01576,0.0403,-0.1003,-0.1345,0.0290,0.00128,0.00846,0.8667,1.4147
155,6.2000,0.1477,0.0000,-0.2702,0.2388,0.0025,0.0441,-0.0037,0.0125,-0.4107,1.1402,1.2861,0.2244,-0.01601,-0.01546,0.0530,-0.1021,-0.0994,0.0271,-0.00102,0.00548,0.8716,1.4187
156,6.2400,0.1424,0.0000,-0.2735,0.2488,-0.0033,0.0414,0.0205,-0.2520,-0.2796,1.1473,1.2926,0.2249,-0.02187,-0.01482,0.0551,-0.1058,-0.1149,0.0306,-0.00352,0.00545,0.8764,1.4225
157,6.2800,0.1371,0.0000,-0.2767,0.2415,-0.0061,0.0234,0.0322,-0.2027,-0.2360,1.1547,1.2988,0.2249,-0.03079,-0.01242,0.0544,-0.0869,-0.1131,0.0154,0.00046,0.00879,0.8813,1.4263
158,6.3200,0.1318,0.0000,-0.2804,0.2196,0.0188,0.0176,-0.0872,0.1098,-0.3635,1.1615,1.3050,0.2244,-0.03196,-0.01300,0.0507,-0.0981,-0.0918,-0.0094,0.00542,0.00930,0.8861,1.4300
159,6.3600,0.1266,0.0000,-0.2844,0.2121,0.0070,0.0250,-0.0290,0.1473,-0.3074,1.1676,1.3111,0.2241,-0.02563,-0.01619,0.0323,-0.0822,-0.1150,0.0494,0.00259,0.00953,0.8910,1.4335
160,6.4000,0.1215,0.0000,-0.2885,0.2016,0.0008,0.0827,0.0096,0.3290,-0.5609,1.1741,1.3165,0.2248,-0.01526,-0.01543,0.1291,-0.0854,-0.1339,0.0952,-0.00139,0.00644,0.8958,1.4370
161,6.4400,0.1163,0.0000,-0.2921,0.2044,-0.0206,0.0511,0.1062,0.2598,-0.3176,1.1809,1.3214,0.2265,-0.00350,-0.01214,0.0211,-0.1021,-0.1455,-0.0369,-0.00531,0.00302,0.9006,1.4404
162,6.4800,0.1112,0.0000,-0.2954,0.1928,0.0203,0.0887,-0.0746,0.4485,-0.7662,1.1875,1.3262,0.2273,0.00995,-0.01067,0.2106,-0.0990,-0.1129,0.1384,-0.00675,-0.00346,0.9054,1.4437
163,6.5200,0.1060,0.0000,-0.2978,0.2368,-0.0132,0.0178,0.0544,-0.4287,-0.2033,1.1942,1.3318,0.2285,0.00796,-0.01314,0.0101,-0.0876,-0.1341,-0.0184,-0.01393,-0.00966,0.9102,1.4469
164,6.5600,0.1007,0.0000,-0.2999,0.2200,-0.0038,-0.0161,0.0256,-0.0933,-0.3299,1.2020,1.3364,0.2263,-0.00338,-0.00854,0.1049,-0.0821,-0.0870,0.0380,-0.00572,-0.00371,0.9149,1.4501
165,6.6000,0.0956,0.0000,-0.3030,0.2139,0.0104,0.0504,-0.0406,-0.0192,-0.3278,1.2089,1.3415,0.2258,-0.00378,-0.01005,0.0498,-0.1026,-0.1714,0.0569,-0.00550,-0.00168,0.9197,1.4531
166,6.6400,0.0905,0.0000,-0.3070,0.2281,0.0029,0.0343,-0.0045,-0.2923,-0.4138,1.2160,1.3467,0.2261,-0.01186,-0.01110,0.0645,-0.0904,-0.0997,0.0114,-0.00740,0.00004,0.9244,1.4560
167,6.6800,0.0854,0.0000,-0.3111,0.2161,0.0112,0.0256,-0.0469,-0.1318,-0.4362,1.2233,1.3517,0.2259,-0.02031,-0.01138,0.0800,-0.0979,-0.1005,0.0174,-0.00071,0.00472,0.9291,1.4588
168,6.7200,0.0803,0.0000,-0.3152,0.1984,-0.0024,0.0264,0.0167,0.1412,-0.2902,1.2301,1.3562,0.2257,-0.01804,-0.01174,0.0361,-0.0908,-0.1412,0.0403,0.00062,0.01001,0.9338,1.4616
169,6.7600,0.0752,0.0000,-0.3200,0.1928,0.0136,0.0504,-0.0544,0.1863,-0.5080,1.2368,1.3605,0.2257,-0.01183,-0.01206,0.1218,-0.0861,-0.1058,0.0546,0.00002,0.00709,0.9385,1.4642
170,6.8000,0.0702,0.0000,-0.3249,0.2108,-0.0030,0.0183,0.0246,-0.2342,-0.4338,1.2436,1.3649,0.2259,-0.01413,-0.01322,0.0308,-0.0833,-0.1178,0.0012,-0.00379,0.00417,0.9432,1.4668
171,6.8400,0.0652,0.0000,-0.3297,0.1972,-0.0009,0.0243,0.0101,-0.0360,-0.3259,1.2508,1.3686,0.2252,-0.01983,-0.01107,0.0683,-0.1089,-0.1173,0.0106,0.00231,0.00756,0.9478,1.4693
172,6.8800,0.0603,0.0000,-0.3352,0.1937,0.0100,0.0329,-0.0402,-0.0733,-0.4181,1.2575,1.3726,0.2251,-0.02188,-0.01190,0.0619,-0.0882,-0.1097,0.0419,0.00358,0.00742,0.9525,1.4716
173,6.9200,0.0554,0.0000,-0.3411,0.1953,-0.0104,0.0248,0.0563,-0.1975,-0.3142,1.2642,1.3761,0.2250,-0.02722,-0.01112,0.0344,-0.0857,-0.1386,0.0195,0.00277,0.00877,0.9571,1.4739
174,6.9600,0.0506,0.0000,-0.3477,0.1862,-0.0057,0.0337,0.0329,-0.1314,-0.3527,1.2712,1.3791,0.2249,-0.03428,-0.00807,0.0630,-0.0935,-0.1153,0.0313,0.00711,0.01061,0.9617,1.4761
175,7.0000,0.0458,0.0000,-0.3550,0.1750,0.0032,0.0251,-0.0108,-0.0804,-0.3625,1.2776,1.3822,0.2249,-0.03785,-0.00715,0.0496,-0.0730,-0.1146,0.0109,0.01002,0.01230,0.9663,1.4782
176,7.0400,0.0412,0.0000,-0.3628,0.1601,0.0171,0.0196,-0.0840,0.0866,-0.4613,1.2834,1.3854,0.2245,-0.03718,-0.00833,0.0626,-0.0809,-0.1074,0.0152,0.01072,0.01255,0.9709,1.4802
177,7.0800,0.0367,0.0000,-0.3709,0.1640,-0.0050,0.0172,0.0244,-0.0789,-0.3842,1.2892,1.3884,0.2240,-0.03702,-0.00943,0.0097,-0.0818,-0.1389,0.0629,0.00607,0.01120,0.9755,1.4821
178,7.1200,0.0322,0.0000,-0.3793,0.1548,0.0122,0.0328,-0.0616,0.0269,-0.5417,1.2951,1.3910,0.2236,-0.03879,-0.00866,0.0824,-0.0832,-0.0891,0.0125,0.00757,0.01025,0.9800,1.4839
179,7.1600,0.0278,0.0000,-0.3877,0.1584,0.0050,0.0202,-0.0258,-0.1874,-0.3543,1.3005,1.3938,0.2237,-0.04189,-0.01051,0.0231,-0.0793,-0.1356,0.0264,0.00389,0.01042,0.9846,1.4856
180,7.2000,0.0235,0.0000,-0.3962,0.1352,-0.0115,0.0310,0.0547,0.2084,-0.3354,1.3061,1.3956,0.2233,-0.04006,-0.00828,0.0309,-0.0862,-0.1497,0.0608,0.00619,0.01584,0.9891,1.4872
181,7.2400,0.0194,0.0000,-0.4057,0.1445,0.0142,0.0318,-0.0710,-0.1033,-0.4635,1.3114,1.3978,0.2233,-0.03993,-0.00843,0.0578,-0.0827,-0.0922,0.0282,0.00422,0.00974,0.9936,1.4887
182,7.2800,0.0154,0.0000,-0.4155,0.1433,0.0103,0.0337,-0.0525,-0.2011,-0.4463,1.3164,1.4002,0.2234,-0.04610,-0.01046,0.0463,-0.0931,-0.1400,0.0599,0.00523,0.01188,0.9981,1.4901
183,7.3200,0.0114,0.0000,-0.4254,0.1415,0.0126,0.0222,-0.0666,-0.3159,-0.5193,1.3215,1.4024,0.2233,-0.05734,-0.01173,0.0585,-0.0849,-0.1141,0.0324,0.00729,0.01384,1.0025,1.4915
184,7.3600,0.0076,0.0000,-0.4344,0.1139,-0.0038,0.0288,0.0141,0.0759,-0.3642,1.3261,1.4039,0.2232,-0.05980,-0.01131,0.0198,-0.0893,-0.1665,0.0520,0.00981,0.02006,1.0070,1.4927
185,7.4000,0.0039,0.0000,-0.4423,0.1039,0.0078,0.0090,-0.0426,0.0789,-0.4504,1.3304,1.4053,0.2226,-0.05748,-0.01082,0.0277,-0.0781,-0.1018,0.0217,0.00901,0.01601,1.0114,1.4938
186,7.4400,0.0003,0.0000,-0.4492,0.0781,0.0159,0.0259,-0.0809,0.4523,-0.5718,1.3339,1.4067,0.2219,-0.04491,-0.01207,0.0467,-0.0632,-0.1141,0.0493,0.00820,0.01774,1.0159,1.4949
187,7.4800,-0.0031,0.0000,-0.4553,0.0952,-0.0012,0.0230,0.0037,0.0135,-0.5193,1.3373,1.4081,0.2217,-0.03722,-0.01344,0.0214,-0.0576,-0.1119,0.0727,-0.00072,0.01117,1.0203,1.4958
188,7.5200,-0.0063,0.0000,-0.4606,0.0812,0.0019,0.0404,-0.0061,0.1915,-0.5258,1.3409,1.4087,0.2215,-0.03373,-0.01179,0.0520,-0.0811,-0.1010,0.0328,0.00219,0.01176,1.0247,1.4967
189,7.5600,-0.0094,0.0000,-0.4654,0.0740,-0.0070,0.0447,0.0391,0.2075,-0.4229,1.3440,1.4093,0.2219,-0.02480,-0.01083,0.0153,-0.0717,-0.1440,0.0635,-0.00003,0.01041,1.0290,1.4974
190,7.6000,-0.0123,0.0000,-0.4695,0.0842,0.0018,0.0404,-0.0024,-0.0928,-0.5003,1.3472,1.4099,0.2221,-0.02482,-0.00962,0.0561,-0.0804,-0.1071,0.0518,-0.00235,0.00499,1.0334,1.4981
191,7.6400,-0.0151,0.0000,-0.4732,0.0828,0.0028,0.0328,-0.0072,-0.1762,-0.5335,1.3504,1.4105,0.2222,-0.03066,-0.00942,0.0363,-0.0708,-0.1174,0.0375,-0.00049,0.00791,1.0377,1.4986
192,7.6800,-0.0177,0.0000,-0.4764,0.0750,0.0015,0.0337,-0.0053,-0.1336,-0.4171,1.3534,1.4110,0.2222,-0.03722,-0.00887,0.0255,-0.0900,-0.1126,0.0523,0.00227,0.00800,1.0420,1.4991
193,7.7200,-0.0202,0.0000,-0.4792,0.0538,0.0265,0.0474,-0.1255,0.1377,-0.5983,1.3558,1.4119,0.2223,-0.03601,-0.01046,0.0919,-0.0726,-0.0914,0.0488,0.00478,0.00935,1.0464,1.4995
194,7.7600,-0.0224,0.0000,-0.4817,0.0468,0.0135,0.0300,-0.0606,0.1433,-0.5806,1.3577,1.4131,0.2226,-0.02949,-0.01380,0.0348,-0.0636,-0.1202,0.0449,0.00289,0.00843,1.0506,1.4997
195,7.8000,-0.0245,0.0000,-0.4839,0.0551,-0.0072,0.0316,0.0407,-0.1192,-0.5418,1.3598,1.4134,0.2223,-0.03068,-0.01332,0.0411,-0.0802,-0.1245,0.0807,0.00038,0.00763,1.0549,1.4999
196,7.8400,-0.0264,0.0000,-0.4858,0.0428,-0.0095,0.0402,0.0498,0.0337,-0.4247,1.3618,1.4130,0.2224,-0.03216,-0.01035,0.0187,-0.0929,-0.1310,0.0173,0.00338,0.00795,1.0592,1.5000
197,7.8800,-0.0282,0.0000,-0.4875,0.0367,0.0039,0.0418,-0.0139,0.0138,-0.5384,1.3633,1.4130,0.2225,-0.03131,-0.00914,0.0494,-0.0738,-0.1219,0.0745,0.00240,0.00756,1.0634,1.5000
198,7.9200,-0.0297,0.0000,-0.4890,0.0288,-0.0015,0.0357,0.0118,0.0709,-0.4856,1.3646,1.4131,0.2227,-0.02920,-0.00851,0.0197,-0.0753,-0.1317,0.0469,0.00249,0.00728,1.0676,1.4999
199,7.9600,-0.0310,0.0000,-0.4904,0.0234,0.0064,0.0306,-0.0262,0.0705,-0.5652,1.3658,1.4132,0.2224,-0.02698,-0.00806,0.0487,-0.0660,-0.0985,0.0659,0.00230,0.00463,1.0718,1.4997
200,8.0000,-0.0321,0.0000,-0.4915,0.0242,-0.0054,0.0379,0.0309,-0.0432,-0.4209,1.3667,1.4133,0.2224,-0.02616,-0.00765,0.0223,-0.0699,-0.1479,0.0696,0.00017,0.00571,1.0760,1.4994
201,8.0400,-0.0331,0.0000,-0.4925,0.0148,0.0030,0.0384,-0.0100,0.0637,-0.4302,1.3675,1.4131,0.2225,-0.02620,-0.00628,0.0313,-0.0891,-0.1238,0.0285,0.00023,0.00652,1.0802,1.4990
202,8.0800,-0.0338,0.0000,-0.4934,0.0055,0.0067,0.0419,-0.0261,0.1613,-0.5648,1.3679,1.4133,0.2226,-0.02108,-0.00671,0.0363,-0.0661,-0.1171,0.0914,-0.00151,0.00637,1.0844,1.4985
203,8.1200,-0.0343,0.0000,-0.4942,0.0069,-0.0027,0.0243,0.0185,0.0813,-0.4472,1.3683,1.4134,0.2225,-0.01652,-0.00641,0.0090,-0.0670,-0.1176,0.0345,-0.00217,0.00377,1.0885,1.4979
204,8.1600,-0.0346,0.0000,-0.4949,-0.0032,0.0129,0.0395,-0.0542,0.2459,-0.6423,1.3685,1.4135,0.2220,-0.01020,-0.00647,0.0602,-0.0684,-0.0936,0.0862,-0.00161,0.00318,1.0926,1.4972
205,8.2000,-0.0347,0.0000,-0.4955,0.0108,-0.0000,0.0282,0.0081,-0.0412,-0.5498,1.3688,1.4139,0.2221,-0.00670,-0.00780,0.0083,-0.0549,-0.1072,0.0582,-0.00744,0.00130,1.0967,1.4964
206,8.2400,-0.0346,0.0000,-0.4961,0.0125,-0.0069,0.0523,0.0409,-0.0616,-0.4663,1.3692,1.4136,0.2222,-0.00935,-0.00604,0.0417,-0.0930,-0.1466,0.0783,-0.00709,0.00149,1.1008,1.4955
207,8.2800,-0.0344,0.0000,-0.4965,0.0067,0.0157,0.0410,-0.0711,0.0414,-0.5075,1.3697,1.4137,0.2226,-0.01016,-0.00637,0.0372,-0.0846,-0.0920,0.0110,-0.00392,-0.00035,1.1049,1.4946
208,8.3200,-0.0339,0.0000,-0.4969,0.0143,0.0159,0.0288,-0.0684,-0.1636,-0.6054,1.3702,1.4144,0.2224,-0.01316,-0.00953,0.0466,-0.0671,-0.1091,0.1003,-0.00613,-0.00165,1.1089,1.4935
209,8.3600,-0.0334,0.0000,-0.4973,0.0118,-0.0135,0.0388,0.0710,-0.0915,-0.4428,1.3706,1.4143,0.2224,-0.01765,-0.00871,0.0049,-0.0833,-0.1486,0.0563,-0.00388,0.00409,1.1130,1.4923
210,8.4000,-0.0326,0.0000,-0.4976,-0.0073,-0.0017,0.0481,0.0138,0.2768,-0.4403,1.3707,1.4138,0.2226,-0.01323,-0.00598,0.0271,-0.0959,-0.1233,0.0410,-0.00039,0.00486,1.1170,1.4911
211,8.4400,-0.0317,0.0000,-0.4979,-0.0029,0.0044,0.0291,-0.0149,0.1607,-0.5034,1.3707,1.4140,0.2226,-0.00476,-0.00644,0.0213,-0.0617,-0.0991,0.0910,-0.00514,0.00146,1.1210,1.4897
212,8.4800,-0.0307,0.0000,-0.4982,0.0031,-0.0082,0.0229,0.0483,0.0822,-0.4840,1.3708,1.4138,0.2221,-0.00014,-0.00547,0.0122,-0.0598,-0.1233,0.0683,-0.00805,0.00168,1.1249,1.4883
213,8.5200,-0.0295,0.0000,-0.4984,0.0186,-0.0017,0.0415,0.0140,-0.1936,-0.3689,1.3712,1.4135,0.2220,-0.00413,-0.00421,0.0163,-0.0932,-0.1289,0.0497,-0.00692,-0.00073,1.1289,1.4867
214,8.5600,-0.0281,0.0000,-0.4986,0.0042,0.0094,0.0448,-0.0388,0.1248,-0.4876,1.3716,1.4135,0.2222,-0.00445,-0.00426,0.0255,-0.0798,-0.1189,0.0433,-0.00351,0.00352,1.1328,1.4851
215,8.6000,-0.0267,0.0000,-0.4988,0.0005,0.0126,0.0351,-0.0564,0.2381,-0.4847,1.3720,1.4139,0.2224,0.00315,-0.00638,0.0154,-0.0807,-0.1010,0.0680,-0.00411,0.00263,1.1368,1.4833
