step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
106,4.2400,0.2547,0.0000,-0.0931,0.4375,0.0013,0.0142,-0.0090,-0.0212,-0.1105,0.5098,1.2905,0.2232,-0.05668,-0.02201,0.0410,-0.0966,-0.1016,0.0138,0.00000,0.00000,0.6171,1.1249
107,4.2800,0.2492,0.0000,-0.0939,0.4312,0.0009,0.0125,-0.0068,-0.0062,-0.1064,0.5199,1.3045,0.2233,-0.05707,-0.02187,0.0374,-0.0949,-0.1038,0.0066,0.00000,0.00000,0.6226,1.1328
108,4.3200,0.2437,0.0000,-0.0947,0.4256,0.0017,0.0117,-0.0109,-0.0054,-0.1108,0.5300,1.3183,0.2232,-0.05731,-0.02180,0.0401,-0.0937,-0.1004,0.0108,0.00000,0.00000,0.6280,1.1407
109,4.3600,0.2382,0.0000,-0.0956,0.4205,0.0012,0.0140,-0.0082,-0.0134,-0.1124,0.5399,1.3319,0.2232,-0.05761,-0.02184,0.0399,-0.0947,-0.1055,0.0120,0.00000,0.00000,0.6335,1.1484
110,4.4000,0.2328,0.0000,-0.0965,0.4147,0.0012,0.0173,-0.0087,-0.0053,-0.1104,0.5498,1.3452,0.2234,-0.05799,-0.02171,0.0416,-0.0986,-0.1049,0.0118,0.00000,0.00000,0.6389,1.1561
111,4.4400,0.2275,0.0000,-0.0975,0.4091,0.0011,0.0132,-0.0082,-0.0129,-0.1210,0.5596,1.3584,0.2234,-0.05828,-0.02159,0.0384,-0.0962,-0.1070,0.0048,0.00000,0.00000,0.6443,1.1637
112,4.4800,0.2222,0.0000,-0.0986,0.4024,0.0029,0.0147,-0.0175,0.0021,-0.1231,0.5693,1.3713,0.2234,-0.05853,-0.02171,0.0426,-0.0989,-0.1037,0.0119,0.00000,0.00000,0.6497,1.1712
113,4.5200,0.2170,0.0000,-0.0996,0.3970,-0.0003,0.0175,-0.0006,-0.0071,-0.1332,0.5788,1.3839,0.2235,-0.05839,-0.02165,0.0392,-0.0981,-0.1174,0.0150,0.00000,0.00000,0.6551,1.1787
114,4.5600,0.2119,0.0000,-0.1008,0.3920,-0.0020,0.0185,0.0084,-0.0181,-0.1360,0.5885,1.3963,0.2237,-0.05900,-0.02051,0.0401,-0.1002,-0.1137,0.0091,0.00000,0.00000,0.6605,1.1861
115,4.6000,0.2068,0.0000,-0.1018,0.3856,-0.0006,0.0161,0.0012,-0.0215,-0.1329,0.5980,1.4084,0.2238,-0.05979,-0.01943,0.0391,-0.1000,-0.1151,0.0094,0.00000,0.00000,0.6659,1.1934
116,4.6400,0.2018,0.0000,-0.1029,0.3788,0.0024,0.0148,-0.0149,-0.0202,-0.1420,0.6074,1.4203,0.2239,-0.06065,-0.01916,0.0409,-0.1010,-0.1131,0.0127,0.00000,0.00000,0.6713,1.2006
117,4.6800,0.1969,0.0000,-0.1040,0.3716,0.0024,0.0133,-0.0147,-0.0148,-0.1328,0.6166,1.4321,0.2238,-0.06118,-0.01940,0.0389,-0.0992,-0.1165,0.0071,0.00000,0.00000,0.6767,1.2078
118,4.7200,0.1921,0.0000,-0.1051,0.3643,0.0016,0.0126,-0.0106,-0.0065,-0.1415,0.6257,1.4435,0.2238,-0.06155,-0.01939,0.0386,-0.0979,-0.1138,0.0096,0.00000,0.00000,0.6820,1.2149
119,4.7600,0.1873,0.0000,-0.1063,0.3571,0.0016,0.0160,-0.0110,0.0015,-0.1423,0.6347,1.4547,0.2237,-0.06159,-0.01930,0.0364,-0.1024,-0.1175,0.0077,0.00000,0.00000,0.6873,1.2219
120,4.8000,0.1827,0.0000,-0.1075,0.3509,0.0005,0.0166,-0.0051,-0.0107,-0.1527,0.6436,1.4656,0.2238,-0.06174,-0.01898,0.0378,-0.0994,-0.1165,0.0100,0.00000,0.00000,0.6927,1.2288
121,4.8400,0.1781,0.0000,-0.1087,0.3433,0.0005,0.0186,-0.0055,0.0050,-0.1501,0.6524,1.4762,0.2238,-0.06185,-0.01842,0.0381,-0.1028,-0.1147,0.0122,0.00000,0.00000,0.6980,1.2356
122,4.8800,0.1736,0.0000,-0.1100,0.3363,0.0004,0.0182,-0.0045,0.0044,-0.1568,0.6611,1.4865,0.2239,-0.06153,-0.01791,0.0359,-0.1028,-0.1210,0.0111,0.00000,0.00000,0.7033,1.2424
123,4.9200,0.1692,0.0000,-0.1112,0.3291,0.0002,0.0190,-0.0036,0.0115,-0.1396,0.6696,1.4966,0.2240,-0.06120,-0.01733,0.0357,-0.1048,-0.1191,0.0116,0.00000,0.00000,0.7086,1.2491
124,4.9600,0.1649,0.0000,-0.1126,0.3220,0.0006,0.0159,-0.0058,0.0123,-0.1450,0.6781,1.5064,0.2240,-0.06062,-0.01681,0.0343,-0.1010,-0.1205,0.0071,0.00000,0.00000,0.7139,1.2557
125,5.0000,0.1607,0.0000,-0.1140,0.3158,0.0025,0.0170,-0.0156,0.0031,-0.1552,0.6863,1.5160,0.2239,-0.06040,-0.01671,0.0343,-0.1039,-0.1180,0.0099,0.00000,0.00000,0.7191,1.2622
126,5.0400,0.1566,0.0000,-0.1156,0.3096,0.0011,0.0186,-0.0085,-0.0007,-0.1546,0.6944,1.5253,0.2239,-0.06030,-0.01668,0.0321,-0.1031,-0.1188,0.0117,0.00000,0.00000,0.7244,1.2687
127,5.0800,0.1526,0.0000,-0.1172,0.3038,0.0012,0.0175,-0.0088,-0.0149,-0.1575,0.7025,1.5344,0.2239,-0.06064,-0.01635,0.0334,-0.1024,-0.1182,0.0044,0.00000,0.00000,0.7296,1.2750
128,5.1200,0.1487,0.0000,-0.1189,0.2955,0.0011,0.0213,-0.0069,0.0193,-0.1595,0.7104,1.5433,0.2239,-0.06037,-0.01610,0.0337,-0.1033,-0.1211,0.0145,0.00000,0.00000,0.7349,1.2813
129,5.1600,0.1449,0.0000,-0.1207,0.2889,0.0014,0.0203,-0.0083,0.0208,-0.1498,0.7182,1.5519,0.2240,-0.05953,-0.01592,0.0317,-0.1038,-0.1191,0.0060,0.00000,0.00000,0.7401,1.2875
130,5.2000,0.1412,0.0000,-0.1226,0.2831,0.0017,0.0199,-0.0097,0.0078,-0.1572,0.7259,1.5603,0.2239,-0.05900,-0.01583,0.0330,-0.1038,-0.1204,0.0122,0.00000,0.00000,0.7453,1.2936
131,5.2400,0.1376,0.0000,-0.1246,0.2762,0.0014,0.0213,-0.0080,0.0232,-0.1492,0.7334,1.5685,0.2239,-0.05833,-0.01573,0.0284,-0.1070,-0.1218,0.0058,0.00000,0.00000,0.7505,1.2996
132,5.2800,0.1341,0.0000,-0.1268,0.2700,0.0011,0.0246,-0.0067,0.0294,-0.1583,0.7408,1.5764,0.2240,-0.05724,-0.01558,0.0310,-0.1084,-0.1240,0.0140,0.00000,0.00000,0.7557,1.3056
133,5.3200,0.1307,0.0000,-0.1292,0.2654,0.0002,0.0236,-0.0020,0.0095,-0.1533,0.7481,1.5841,0.2241,-0.05650,-0.01525,0.0303,-0.1063,-0.1223,0.0074,0.00000,0.00000,0.7609,1.3115
134,5.3600,0.1274,0.0000,-0.1318,0.2594,0.0015,0.0248,-0.0086,0.0180,-0.1662,0.7553,1.5916,0.2242,-0.05602,-0.01492,0.0336,-0.1085,-0.1208,0.0149,0.00000,0.00000,0.7661,1.3172
135,5.4000,0.1241,0.0000,-0.1345,0.2549,0.0012,0.0240,-0.0070,-0.0016,-0.1530,0.7624,1.5989,0.2242,-0.05568,-0.01485,0.0307,-0.1075,-0.1236,0.0097,0.00000,0.00000,0.7712,1.3229
136,5.4400,0.1210,0.0000,-0.1373,0.2493,0.0013,0.0228,-0.0076,0.0000,-0.1634,0.7694,1.6061,0.2242,-0.05574,-0.01460,0.0342,-0.1052,-0.1210,0.0133,0.00000,0.00000,0.7763,1.3286
137,5.4800,0.1179,0.0000,-0.1404,0.2431,0.0011,0.0237,-0.0067,0.0151,-0.1649,0.7763,1.6130,0.2242,-0.05533,-0.01445,0.0310,-0.1057,-0.1235,0.0108,0.00000,0.00000,0.7815,1.3341
138,5.5200,0.1150,0.0000,-0.1436,0.2370,0.0015,0.0252,-0.0084,0.0317,-0.1532,0.7830,1.6197,0.2242,-0.05437,-0.01428,0.0304,-0.1087,-0.1236,0.0103,0.00000,0.00000,0.7866,1.3395
139,5.5600,0.1121,0.0000,-0.1470,0.2325,0.0006,0.0239,-0.0037,0.0198,-0.1485,0.7897,1.6263,0.2242,-0.05334,-0.01412,0.0309,-0.1048,-0.1213,0.0140,0.00000,0.00000,0.7917,1.3449
140,5.6000,0.1093,0.0000,-0.1507,0.2275,0.0017,0.0249,-0.0092,0.0254,-0.1781,0.7962,1.6327,0.2242,-0.05245,-0.01389,0.0319,-0.1055,-0.1224,0.0106,0.00000,0.00000,0.7968,1.3502
141,5.6400,0.1066,0.0000,-0.1546,0.2240,0.0010,0.0271,-0.0058,0.0090,-0.1649,0.8027,1.6389,0.2242,-0.05188,-0.01382,0.0282,-0.1086,-0.1206,0.0153,0.00000,0.00000,0.8019,1.3553
142,5.6800,0.1040,0.0000,-0.1586,0.2195,0.0009,0.0268,-0.0051,0.0086,-0.1740,0.8091,1.6449,0.2243,-0.05150,-0.01350,0.0324,-0.1067,-0.1239,0.0112,0.00000,0.00000,0.8069,1.3604
143,5.7200,0.1015,0.0000,-0.1628,0.2149,0.0024,0.0269,-0.0129,0.0113,-0.1696,0.8153,1.6508,0.2243,-0.05114,-0.01347,0.0308,-0.1089,-0.1236,0.0082,0.00000,0.00000,0.8120,1.3654
144,5.7600,0.0990,0.0000,-0.1673,0.2107,0.0012,0.0272,-0.0067,0.0081,-0.1766,0.8215,1.6566,0.2243,-0.05072,-0.01347,0.0320,-0.1065,-0.1249,0.0174,0.00000,0.00000,0.8170,1.3704
145,5.8000,0.0967,0.0000,-0.1719,0.2067,0.0005,0.0286,-0.0028,0.0078,-0.1785,0.8276,1.6621,0.2244,-0.05046,-0.01312,0.0311,-0.1085,-0.1239,0.0135,0.00000,0.00000,0.8220,1.3752
146,5.8400,0.0944,0.0000,-0.1768,0.2029,0.0024,0.0268,-0.0130,-0.0015,-0.1871,0.8336,1.6676,0.2244,-0.05045,-0.01299,0.0337,-0.1065,-0.1189,0.0112,0.00000,0.00000,0.8270,1.3800
147,5.8800,0.0921,0.0000,-0.1818,0.1971,0.0018,0.0277,-0.0097,0.0287,-0.1870,0.8395,1.6729,0.2244,-0.04976,-0.01300,0.0309,-0.1076,-0.1243,0.0171,0.00000,0.00000,0.8320,1.3846
148,5.9200,0.0900,0.0000,-0.1870,0.1935,0.0017,0.0266,-0.0091,0.0250,-0.1973,0.8453,1.6780,0.2244,-0.04874,-0.01293,0.0293,-0.1073,-0.1208,0.0117,0.00000,0.00000,0.8370,1.3892
149,5.9600,0.0880,0.0000,-0.1924,0.1906,0.0022,0.0275,-0.0115,0.0132,-0.2082,0.8510,1.6830,0.2243,-0.04811,-0.01294,0.0312,-0.1075,-0.1183,0.0163,0.00000,0.00000,0.8420,1.3937
150,6.0000,0.0860,0.0000,-0.1979,0.1876,0.0010,0.0284,-0.0053,0.0026,-0.2007,0.8567,1.6879,0.2243,-0.04778,-0.01281,0.0296,-0.1073,-0.1246,0.0111,0.00000,0.00000,0.8470,1.3981
151,6.0400,0.0841,0.0000,-0.2036,0.1837,0.0017,0.0314,-0.0089,0.0174,-0.2246,0.8623,1.6926,0.2244,-0.04745,-0.01251,0.0342,-0.1077,-0.1207,0.0197,0.00000,0.00000,0.8519,1.4024
152,6.0800,0.0822,0.0000,-0.2094,0.1802,0.0011,0.0300,-0.0056,0.0207,-0.2225,0.8678,1.6972,0.2245,-0.04665,-0.01231,0.0302,-0.1070,-0.1223,0.0132,0.00000,0.00000,0.8568,1.4066
153,6.1200,0.0805,0.0000,-0.2154,0.1775,0.0021,0.0288,-0.0107,0.0076,-0.2255,0.8733,1.7016,0.2245,-0.04623,-0.01210,0.0340,-0.1070,-0.1207,0.0167,0.00000,0.00000,0.8618,1.4107
154,6.1600,0.0788,0.0000,-0.2215,0.1746,0.0016,0.0294,-0.0085,0.0048,-0.2261,0.8787,1.7060,0.2245,-0.04601,-0.01201,0.0332,-0.1054,-0.1215,0.0189,0.00000,0.00000,0.8667,1.4147
155,6.2000,0.0773,0.0000,-0.2278,0.1710,0.0018,0.0275,-0.0094,0.0156,-0.2370,0.8841,1.7102,0.2244,-0.04564,-0.01182,0.0320,-0.1038,-0.1185,0.0131,0.00000,0.00000,0.8716,1.4187
156,6.2400,0.0757,0.0000,-0.2342,0.1686,0.0031,0.0289,-0.0164,0.0031,-0.2354,0.8894,1.7144,0.2244,-0.04543,-0.01193,0.0323,-0.1068,-0.1184,0.0173,0.00000,0.00000,0.8764,1.4225
157,6.2800,0.0743,0.0000,-0.2409,0.1650,0.0023,0.0295,-0.0116,0.0178,-0.2449,0.8946,1.7184,0.2244,-0.04493,-0.01203,0.0319,-0.1050,-0.1213,0.0140,0.00000,0.00000,0.8813,1.4263
158,6.3200,0.0729,0.0000,-0.2477,0.1617,0.0010,0.0323,-0.0072,0.0259,-0.2283,0.8998,1.7222,0.2244,-0.04410,-0.01186,0.0320,-0.1076,-0.1239,0.0163,0.00000,0.00000,0.8861,1.4300
159,6.3600,0.0716,0.0000,-0.2548,0.1590,0.0014,0.0289,-0.0067,0.0130,-0.2513,0.9049,1.7260,0.2244,-0.04339,-0.01160,0.0313,-0.1042,-0.1175,0.0157,0.00000,0.00000,0.8910,1.4335
160,6.4000,0.0704,0.0000,-0.2621,0.1601,0.0019,0.0272,-0.0134,-0.0146,-0.2963,0.9100,1.7296,0.2243,-0.04346,-0.01141,0.0307,-0.1036,-0.1202,0.0182,0.00000,0.00000,0.8958,1.4370
161,6.4400,0.0692,0.0000,-0.2696,0.1608,0.0041,0.0320,-0.0258,-0.0101,-0.3029,0.9151,1.7333,0.2243,-0.04413,-0.01165,0.0361,-0.1090,-0.1244,0.0244,0.00000,0.00000,0.9006,1.4404
162,6.4800,0.0681,0.0000,-0.2770,0.1610,0.0045,0.0248,-0.0282,-0.0118,-0.2946,0.9203,1.7370,0.2243,-0.04467,-0.01226,0.0317,-0.1035,-0.1221,0.0170,0.00000,0.00000,0.9054,1.4437
163,6.5200,0.0671,0.0000,-0.2845,0.1609,0.0057,0.0233,-0.0343,-0.0078,-0.3053,0.9254,1.7406,0.2240,-0.04520,-0.01300,0.0343,-0.1037,-0.1256,0.0266,0.00000,0.00000,0.9102,1.4469
164,6.5600,0.0661,0.0000,-0.2921,0.1608,0.0057,0.0272,-0.0345,0.0069,-0.3107,0.9307,1.7442,0.2238,-0.04534,-0.01394,0.0335,-0.1049,-0.1223,0.0277,0.00000,0.00000,0.9149,1.4501
165,6.6000,0.0653,0.0000,-0.2998,0.1614,0.0043,0.0254,-0.0278,0.0046,-0.3258,0.9359,1.7478,0.2237,-0.04524,-0.01463,0.0311,-0.1032,-0.1238,0.0240,0.00000,0.00000,0.9197,1.4531
166,6.6400,0.0644,0.0000,-0.3076,0.1620,0.0038,0.0256,-0.0250,0.0039,-0.3342,0.9413,1.7512,0.2235,-0.04527,-0.01506,0.0318,-0.1024,-0.1247,0.0283,0.00000,0.00000,0.9244,1.4560
167,6.6800,0.0636,0.0000,-0.3155,0.1629,0.0051,0.0245,-0.0324,-0.0065,-0.3365,0.9467,1.7547,0.2233,-0.04556,-0.01562,0.0327,-0.1012,-0.1235,0.0236,0.00000,0.00000,0.9291,1.4588
168,6.7200,0.0629,0.0000,-0.3234,0.1627,0.0051,0.0270,-0.0319,0.0034,-0.3380,0.9522,1.7580,0.2231,-0.04570,-0.01631,0.0329,-0.1029,-0.1315,0.0307,0.00000,0.00000,0.9338,1.4616
169,6.7600,0.0622,0.0000,-0.3316,0.1634,0.0057,0.0268,-0.0352,-0.0003,-0.3500,0.9577,1.7613,0.2230,-0.04590,-0.01704,0.0328,-0.1033,-0.1281,0.0253,0.00000,0.00000,0.9385,1.4642
170,6.8000,0.0616,0.0000,-0.3399,0.1634,0.0061,0.0262,-0.0378,0.0062,-0.3632,0.9632,1.7646,0.2229,-0.04606,-0.01790,0.0318,-0.1046,-0.1272,0.0318,0.00000,0.00000,0.9432,1.4668
171,6.8400,0.0610,0.0000,-0.3483,0.1652,0.0063,0.0236,-0.0392,-0.0230,-0.3701,0.9688,1.7678,0.2227,-0.04673,-0.01882,0.0361,-0.0987,-0.1219,0.0321,0.00000,0.00000,0.9478,1.4693
172,6.8800,0.0605,0.0000,-0.3568,0.1649,0.0058,0.0233,-0.0374,-0.0123,-0.3873,0.9745,1.7709,0.2224,-0.04766,-0.01962,0.0336,-0.0988,-0.1251,0.0348,0.00000,0.00000,0.9525,1.4716
173,6.9200,0.0600,0.0000,-0.3655,0.1605,0.0042,0.0278,-0.0246,0.0207,-0.3342,0.9802,1.7739,0.2223,-0.04764,-0.02009,0.0318,-0.1005,-0.1274,0.0284,0.00000,0.00000,0.9571,1.4739
174,6.9600,0.0595,0.0000,-0.3743,0.1578,0.0043,0.0276,-0.0252,0.0116,-0.3592,0.9858,1.7767,0.2222,-0.04731,-0.02031,0.0364,-0.0964,-0.1177,0.0289,0.00000,0.00000,0.9617,1.4761
175,7.0000,0.0591,0.0000,-0.3835,0.1546,0.0032,0.0295,-0.0196,0.0151,-0.3821,0.9913,1.7793,0.2221,-0.04697,-0.02043,0.0323,-0.0974,-0.1194,0.0285,0.00000,0.00000,0.9663,1.4782
176,7.0400,0.0588,0.0000,-0.3930,0.1512,0.0028,0.0311,-0.0176,0.0282,-0.3924,0.9968,1.7818,0.2221,-0.04637,-0.02032,0.0347,-0.0975,-0.1153,0.0302,0.00000,0.00000,0.9709,1.4802
177,7.0800,0.0585,0.0000,-0.4026,0.1478,0.0014,0.0292,-0.0100,0.0362,-0.3815,1.0022,1.7841,0.2221,-0.04521,-0.02002,0.0300,-0.0969,-0.1207,0.0258,0.00000,0.00000,0.9755,1.4821
178,7.1200,0.0583,0.0000,-0.4124,0.1463,0.0030,0.0291,-0.0185,0.0136,-0.3898,1.0076,1.7863,0.2220,-0.04465,-0.01979,0.0336,-0.0974,-0.1174,0.0274,0.00000,0.00000,0.9800,1.4839
179,7.1600,0.0581,0.0000,-0.4225,0.1432,0.0029,0.0322,-0.0178,0.0302,-0.4056,1.0129,1.7885,0.2220,-0.04396,-0.01974,0.0313,-0.0984,-0.1196,0.0308,0.00000,0.00000,0.9846,1.4856
180,7.2000,0.0581,0.0000,-0.4318,0.1419,0.0023,0.0312,-0.0147,0.0172,-0.4228,1.0181,1.7905,0.2220,-0.04334,-0.01957,0.0329,-0.0954,-0.1153,0.0282,0.00000,0.00000,0.9891,1.4872
181,7.2400,0.0581,0.0000,-0.4400,0.1395,0.0027,0.0326,-0.0166,0.0236,-0.4313,1.0233,1.7924,0.2221,-0.04285,-0.01936,0.0330,-0.0992,-0.1179,0.0304,0.00000,0.00000,0.9936,1.4887
182,7.2800,0.0582,0.0000,-0.4472,0.1374,0.0023,0.0339,-0.0145,0.0326,-0.4408,1.0285,1.7941,0.2221,-0.04198,-0.01918,0.0319,-0.0996,-0.1182,0.0327,0.00000,0.00000,0.9981,1.4901
183,7.3200,0.0585,0.0000,-0.4535,0.1366,0.0020,0.0324,-0.0133,0.0173,-0.4442,1.0336,1.7958,0.2222,-0.04137,-0.01893,0.0335,-0.0981,-0.1154,0.0327,0.00000,0.00000,1.0025,1.4915
184,7.3600,0.0588,0.0000,-0.4591,0.1350,0.0016,0.0317,-0.0110,0.0209,-0.4441,1.0387,1.7973,0.2222,-0.04090,-0.01858,0.0323,-0.0978,-0.1169,0.0336,0.00000,0.00000,1.0070,1.4927
185,7.4000,0.0592,0.0000,-0.4640,0.1333,0.0016,0.0315,-0.0111,0.0284,-0.4518,1.0438,1.7987,0.2222,-0.04018,-0.01823,0.0288,-0.0989,-0.1183,0.0326,0.00000,0.00000,1.0114,1.4938
186,7.4400,0.0598,0.0000,-0.4683,0.1335,-0.0025,0.0326,0.0116,0.0189,-0.4398,1.0488,1.7999,0.2222,-0.03938,-0.01750,0.0318,-0.0979,-0.1154,0.0354,0.00000,0.00000,1.0159,1.4949
187,7.4800,0.0604,0.0000,-0.4721,0.1335,-0.0019,0.0345,0.0080,0.0109,-0.4657,1.0540,1.8010,0.2223,-0.03912,-0.01636,0.0322,-0.0957,-0.1159,0.0337,0.00000,0.00000,1.0203,1.4958
188,7.5200,0.0611,0.0000,-0.4755,0.1320,0.0000,0.0342,0.0045,0.0235,-0.4539,1.0591,1.8020,0.2224,-0.03883,-0.01575,0.0328,-0.0977,-0.1121,0.0326,0.00000,0.00000,1.0247,1.4967
189,7.5600,0.0619,0.0000,-0.4784,0.1308,0.0030,0.0319,-0.0178,0.0336,-0.4574,1.0641,1.8031,0.2224,-0.03815,-0.01556,0.0343,-0.0972,-0.1109,0.0331,0.00000,0.00000,1.0290,1.4974
190,7.6000,0.0628,0.0000,-0.4810,0.1315,0.0023,0.0300,-0.0141,0.0206,-0.4564,1.0692,1.8041,0.2223,-0.03742,-0.01544,0.0304,-0.0963,-0.1155,0.0336,0.00000,0.00000,1.0334,1.4981
191,7.6400,0.0637,0.0000,-0.4833,0.1332,0.0024,0.0309,-0.0149,-0.0020,-0.4609,1.0743,1.8049,0.2223,-0.03742,-0.01527,0.0306,-0.0972,-0.1127,0.0326,0.00000,0.00000,1.0377,1.4986
192,7.6800,0.0647,0.0000,-0.4853,0.1336,0.0011,0.0319,-0.0060,-0.0025,-0.4481,1.0794,1.8057,0.2222,-0.03757,-0.01510,0.0285,-0.0969,-0.1174,0.0312,0.00000,0.00000,1.0420,1.4991
193,7.7200,0.0658,0.0000,-0.4871,0.1343,0.0017,0.0328,-0.0094,0.0057,-0.4616,1.0846,1.8063,0.2223,-0.03782,-0.01483,0.0287,-0.0970,-0.1145,0.0367,0.00000,0.00000,1.0464,1.4995
194,7.7600,0.0670,0.0000,-0.4886,0.1334,0.0014,0.0339,-0.0087,0.0219,-0.4460,1.0898,1.8070,0.2223,-0.03739,-0.01484,0.0286,-0.0979,-0.1163,0.0339,0.00000,0.00000,1.0506,1.4997
195,7.8000,0.0682,0.0000,-0.4900,0.1340,0.0037,0.0332,-0.0212,0.0171,-0.4636,1.0951,1.8075,0.2223,-0.03716,-0.01488,0.0352,-0.0961,-0.1096,0.0360,0.00000,0.00000,1.0549,1.4999
196,7.8400,0.0695,0.0000,-0.4912,0.1344,0.0035,0.0326,-0.0197,0.0184,-0.4723,1.1003,1.8080,0.2223,-0.03676,-0.01498,0.0325,-0.0958,-0.1148,0.0369,0.00000,0.00000,1.0592,1.5000
197,7.8800,0.0709,0.0000,-0.4922,0.1348,0.0021,0.0310,-0.0120,0.0249,-0.4783,1.1056,1.8083,0.2223,-0.03611,-0.01489,0.0270,-0.0983,-0.1168,0.0323,0.00000,0.00000,1.0634,1.5000
198,7.9200,0.0723,0.0000,-0.4932,0.1355,-0.0016,0.0311,0.0105,0.0228,-0.4346,1.1109,1.8085,0.2223,-0.03539,-0.01471,0.0250,-0.0994,-0.1151,0.0327,0.00000,0.00000,1.0676,1.4999
199,7.9600,0.0738,0.0000,-0.4940,0.1372,0.0030,0.0344,-0.0112,0.0125,-0.4879,1.1163,1.8085,0.2223,-0.03534,-0.01432,0.0353,-0.0955,-0.1089,0.0376,0.00000,0.00000,1.0718,1.4997
200,8.0000,0.0753,0.0000,-0.4947,0.1372,0.0050,0.0333,-0.0299,0.0177,-0.4787,1.1217,1.8087,0.2223,-0.03505,-0.01485,0.0314,-0.0950,-0.1092,0.0332,0.00000,0.00000,1.0760,1.4994
201,8.0400,0.0770,0.0000,-0.4953,0.1386,0.0025,0.0300,-0.0142,0.0055,-0.4626,1.1271,1.8087,0.2223,-0.03493,-0.01495,0.0301,-0.0965,-0.1166,0.0352,0.00000,0.00000,1.0802,1.4990
202,8.0800,0.0786,0.0000,-0.4959,0.1386,0.0037,0.0335,-0.0197,0.0219,-0.4884,1.1325,1.8085,0.2222,-0.03475,-0.01496,0.0284,-0.0994,-0.1163,0.0383,0.00000,0.00000,1.0844,1.4985
203,8.1200,0.0804,0.0000,-0.4964,0.1427,-0.0005,0.0345,0.0050,-0.0344,-0.5151,1.1380,1.8082,0.2223,-0.03503,-0.01476,0.0285,-0.0986,-0.1296,0.0292,0.00000,0.00000,1.0885,1.4979
204,8.1600,0.0822,0.0000,-0.4968,0.1443,0.0011,0.0363,-0.0039,-0.0516,-0.5347,1.1435,1.8077,0.2225,-0.03727,-0.01411,0.0256,-0.1058,-0.1240,0.0244,0.00000,0.00000,1.0926,1.4972
205,8.2000,0.0840,0.0000,-0.4972,0.1414,0.0045,0.0342,-0.0217,-0.0149,-0.5270,1.1490,1.8073,0.2226,-0.03851,-0.01404,0.0277,-0.1027,-0.1268,0.0287,0.00000,0.00000,1.0967,1.4964
206,8.2400,0.0860,0.0000,-0.4975,0.1396,0.0043,0.0300,-0.0206,-0.0041,-0.5164,1.1545,1.8068,0.2226,-0.03891,-0.01432,0.0278,-0.0995,-0.1265,0.0357,0.00000,0.00000,1.1008,1.4955
207,8.2800,0.0881,0.0000,-0.4978,0.1379,0.0025,0.0290,-0.0156,0.0046,-0.5153,1.1598,1.8061,0.2225,-0.03913,-0.01456,0.0279,-0.0981,-0.1188,0.0350,0.00000,0.00000,1.1049,1.4946
208,8.3200,0.0902,0.0000,-0.4981,0.1383,0.0010,0.0331,-0.0046,-0.0123,-0.5258,1.1651,1.8052,0.2225,-0.03957,-0.01403,0.0274,-0.0985,-0.1292,0.0319,0.00000,0.00000,1.1089,1.4935
209,8.3600,0.0925,0.0000,-0.4983,0.1366,0.0013,0.0326,-0.0052,0.0064,-0.5163,1.1704,1.8043,0.2225,-0.03984,-0.01353,0.0236,-0.1028,-0.1225,0.0242,0.00000,0.00000,1.1130,1.4923
210,8.4000,0.0948,0.0000,-0.4985,0.1338,0.0032,0.0285,-0.0073,0.0237,-0.5181,1.1756,1.8033,0.2225,-0.03945,-0.01348,0.0214,-0.0971,-0.1191,0.0332,0.00000,0.00000,1.1170,1.4911
211,8.4400,0.0972,0.0000,-0.4987,0.1306,0.0082,0.0295,-0.0401,0.0558,-0.5258,1.1807,1.8023,0.2223,-0.03829,-0.01400,0.0257,-0.1000,-0.1167,0.0281,0.00000,0.00000,1.1210,1.4897
212,8.4800,0.0997,0.0000,-0.4989,0.1320,0.0048,0.0275,-0.0234,0.0165,-0.5174,1.1858,1.8013,0.2222,-0.03714,-0.01473,0.0203,-0.0986,-0.1188,0.0317,0.00000,0.00000,1.1249,1.4883
213,8.5200,0.1023,0.0000,-0.4990,0.1303,-0.0012,0.0357,0.0200,0.0493,-0.4910,1.1908,1.8000,0.2222,-0.03594,-0.01457,0.0197,-0.1031,-0.1266,0.0368,0.00000,0.00000,1.1289,1.4867
214,8.5600,0.1049,0.0000,-0.4991,0.1302,0.0031,0.0350,-0.0130,0.0488,-0.5395,1.1957,1.7986,0.2223,-0.03470,-0.01413,0.0234,-0.1005,-0.1118,0.0236,0.00000,0.00000,1.1328,1.4851
215,8.6000,0.1076,0.0000,-0.4992,0.1314,0.0017,0.0330,-0.0074,0.0233,-0.5169,1.2006,1.7971,0.2223,-0.03347,-0.01399,0.0227,-0.0998,-0.1206,0.0371,0.00000,0.00000,1.1368,1.4833
216,8.6400,0.1105,0.0000,-0.4993,0.1317,0.0004,0.0314,-0.0029,0.0139,-0.5004,1.2055,1.7954,0.2223,-0.03303,-0.01391,0.0218,-0.0989,-0.1174,0.0309,0.00000,0.00000,1.1407,1.4815
